Date,eNodeB ID,eNodeB ID Encoded,RRC_Success_Rate,ERAB_Success_Rate,UL_TP,DL_TP
2019-08-15,111228,248,99.8541,99.8806,169134.9484,959874.5317
2019-08-15,111132,326,99.9435,99.9499,10515.3119,114003.7414
2019-08-15,111227,277,99.9001,100.0,23197.5928,171534.3485
2019-08-15,111190,237,100.0,99.9055,94936.3694,1447382.2202
2019-08-15,111055,260,99.9146,99.8706,274804.4206,3878501.6199
2019-08-15,112119,264,99.9077,100.0,91998.1517,904139.851
2019-08-15,111120,247,99.7693,90.2559,491609.3261,1992235.2176
2019-08-15,111128,267,98.8485,99.6818,1102939.68,12435272.4062
2019-08-15,111216,269,100.0,99.9662,120242.0366,971712.2555
2019-08-15,111203,314,99.983,99.9388,62143.1018,657661.3103
2019-08-15,111173,255,99.8749,99.9433,146284.4229,1780094.1745
2019-08-15,111134,273,99.7731,99.8558,368281.3727,4472601.1448
2019-08-15,111392,301,99.7238,100.0,53273.615,196858.6168
2019-08-15,111131,246,99.9645,99.8911,44100.5778,374282.6251
2019-08-15,112080,295,99.8775,99.8563,136175.4845,1040819.7539
2019-08-15,111068,319,96.2571,99.3532,319056.7869,3236877.7365
2019-08-15,112139,317,99.9465,99.9534,1517028.9586,2497740.8057
2019-08-15,111227,277,99.9761,99.8853,170936.3139,4429118.2706
2019-08-15,111056,280,99.8177,99.6132,2921845.2701,41696047.6711
2019-08-15,111199,321,99.9043,99.9832,52608.1464,387543.8549
2019-08-15,111134,273,99.9416,99.9719,785055.7743,6477369.2855
2019-08-15,111653,304,99.8795,99.9362,139897.1456,1870218.0059
2019-08-15,111025,296,99.9538,100.0,81482.2218,492086.1536
2019-08-15,111088,266,99.7795,99.7826,702437.2445,7505337.1417
2019-08-15,111215,232,99.9474,99.9776,115340.5391,1846569.281
2019-08-15,111014,311,,,,
2019-08-15,111022,315,99.8381,100.0,123316.178,975527.609
2019-08-15,111038,244,99.6875,99.8781,285300.3333,4237927.4065
2019-08-15,111228,248,99.8722,99.8384,869215.5193,10245850.3263
2019-08-15,111047,291,99.9492,99.9213,434067.1265,3048073.3718
2019-08-15,112079,249,100.0,99.9216,180737.744,1949597.4732
2019-08-15,111418,250,99.9503,99.9197,60032.6312,395993.1644
2019-08-15,111403,245,99.9607,99.9582,187722.4772,683055.6278
2019-08-15,112110,322,99.6883,99.9599,355515.1283,1509900.5053
2019-08-15,111404,320,99.8312,99.9758,178571.024,1007276.346
2019-08-15,111179,283,100.0,99.4563,109488.1465,701402.5955
2019-08-15,112079,249,99.9549,100.0,141954.4026,2026117.6776
2019-08-15,111005,298,99.9372,99.8684,73378.9378,929502.3821
2019-08-15,112097,286,99.8712,99.7772,45872.5666,536893.8193
2019-08-15,111219,278,99.3382,99.6448,175165.5845,1811503.508
2019-08-15,111106,288,99.7034,99.7723,776608.4274,6726445.1334
2019-08-15,111138,268,99.9837,99.8704,82409.7084,486324.0274
2019-08-15,111158,318,99.5177,100.0,65438.0086,282566.0683
2019-08-15,111022,315,99.8206,99.9322,91409.1209,607777.637
2019-08-15,111228,248,99.7213,99.7967,192386.2865,1741631.9457
2019-08-15,111404,320,99.8134,100.0,41521.6777,1194235.8782
2019-08-15,112117,233,99.9527,99.8566,536204.5561,3842537.4209
2019-08-15,111190,237,99.7134,99.8179,475128.1498,4852680.5437
2019-08-15,111128,267,99.8675,99.4287,543174.8571,6309361.0599
2019-08-15,111012,323,99.8509,99.6184,827448.2568,6491759.2787
2019-08-15,111213,293,99.9332,100.0,125143.2859,1334765.6797
2019-08-15,111050,256,99.9203,99.9774,75940.3105,541451.2536
2019-08-15,111181,238,99.8437,99.9099,384793.6818,2047122.8652
2019-08-15,111425,282,100.0,100.0,45946.7777,591204.4755
2019-08-15,111050,256,99.9754,99.912,182862.1329,1408141.4243
2019-08-15,111424,309,99.7062,78.6602,1598408.9521,17274407.2061
2019-08-15,111181,238,100.0,99.9537,186147.6539,1514413.3322
2019-08-15,112081,294,99.8741,99.8914,52727.2623,440582.4243
2019-08-15,111068,319,99.9268,99.9734,84590.3597,815045.1525
2019-08-15,112079,249,100.0,100.0,173118.0815,1079277.477
2019-08-15,111418,250,99.9608,99.9563,92721.2402,481928.5546
2019-08-15,112100,251,99.9362,99.9827,111657.1645,1176016.6057
2019-08-15,111175,306,99.9588,99.9162,392895.1095,8061809.5791
2019-08-15,111151,312,99.9706,99.9269,54230.1961,737977.8223
2019-08-15,111106,288,99.6523,99.7055,2092318.5962,18128260.0051
2019-08-15,112103,271,99.9601,99.3569,478795.8278,3885320.0748
2019-08-15,111151,312,99.9425,100.0,42167.8577,735376.7641
2019-08-15,112103,271,99.9876,99.2635,350683.0789,4501852.5916
2019-08-15,111022,315,99.9073,99.9003,358847.9354,2270586.2818
2019-08-15,111392,301,99.5126,99.7071,178090.7133,1149594.4524
2019-08-15,111645,300,99.9802,99.9714,1073140.6325,6808910.6461
2019-08-15,111124,270,99.0709,99.9205,2354693.7562,10438674.9366
2019-08-15,111041,302,99.8677,99.7448,126867.8768,2169887.2808
2019-08-15,112091,257,99.9047,99.9034,77105.3251,711595.3049
2019-08-15,112087,310,99.9135,99.9085,1467232.0497,12138464.9157
2019-08-15,111434,239,99.753,99.6157,3565489.7687,10706643.3102
2019-08-15,111199,321,99.9513,100.0,75873.1325,978874.3785
2019-08-15,111005,298,99.9594,100.0,40704.4978,419027.9891
2019-08-15,111124,270,99.9294,99.9598,1216318.9321,5770486.2265
2019-08-15,111030,231,99.6992,99.9274,245734.5252,2731314.8717
2019-08-15,111227,277,99.9636,100.0,109691.8945,1159663.274
2019-08-15,111180,305,99.7022,99.8164,88884.3404,1046178.6068
2019-08-15,111187,276,100.0,99.9722,73859.816,555698.6955
2019-08-15,111050,256,99.8698,99.7495,47431.5447,797080.4496
2019-08-15,111083,289,99.7608,99.9563,1393137.9085,3189382.6031
2019-08-15,111200,297,99.9702,99.7995,344797.2923,2951897.6409
2019-08-15,111008,241,100.0,100.0,47678.5168,427098.9617
2019-08-15,111389,313,99.7913,99.9077,100818.6799,884947.1777
2019-08-15,111181,238,99.9336,99.9249,217344.0925,2917766.3335
2019-08-15,111131,246,99.98,100.0,101235.8809,1453638.2137
2019-08-15,112081,294,99.9678,99.9375,291541.0323,4310311.384
2019-08-15,111023,284,98.913,99.9477,58632.6807,464991.5391
2019-08-15,111025,296,99.9691,99.9614,254115.4933,1254443.6926
2019-08-15,112110,322,99.3942,99.9601,247747.3115,2814322.1185
2019-08-15,112124,254,99.9791,99.9171,126682.5465,905064.9144
2019-08-15,111117,275,99.906,99.9529,411262.3528,8422734.2295
2019-08-15,112073,285,99.95,100.0,440451.4527,4148350.5983
2019-08-15,111216,269,99.2182,99.8366,594589.2371,6318999.909
2019-08-15,111200,297,99.9688,99.9831,457734.6587,5678266.088
2019-08-15,111886,308,99.9766,100.0,45912.9301,434167.7676
2019-08-15,111094,258,99.3464,100.0,25864.3859,227833.5974
2019-08-15,111120,247,99.879,99.9901,93559.553,1077428.9567
2019-08-15,112117,233,99.476,99.885,245403.9312,3695277.3557
2019-08-15,112116,274,99.9074,99.5787,527822.4927,7380202.4603
2019-08-15,111158,318,99.8972,100.0,276617.4722,4925270.1673
2019-08-15,112073,285,99.7226,99.9437,118598.5349,1808503.3498
2019-08-15,111173,255,99.9531,99.9739,73830.2605,756963.6672
2019-08-15,111179,283,99.8568,99.9008,317229.9126,2823742.0531
2019-08-15,111175,306,98.4216,99.9394,211800.6927,1322861.7604
2019-08-15,111083,289,99.8462,99.5211,309758.642,3942933.5608
2019-08-15,112099,281,99.9589,99.9858,93572.4854,609103.3811
2019-08-15,111653,304,99.9526,99.9791,56380.8019,282193.7081
2019-08-15,111424,309,99.2687,77.99,473331.9968,3071118.1308
2019-08-15,111134,273,99.5653,99.7557,416202.4295,3305875.8006
2019-08-15,111403,245,99.9774,99.9637,220094.7299,1592569.9188
2019-08-15,111128,267,99.5219,99.4592,222380.9535,2106049.476
2019-08-15,112080,295,99.6263,99.5135,757778.9001,7563762.4531
2019-08-15,111012,323,99.862,99.7304,900495.0859,5839055.8204
2019-08-15,111219,278,99.3815,99.985,275080.3887,3237586.94
2019-08-15,112099,281,99.8516,99.9167,87426.137,537127.9513
2019-08-15,111038,244,99.8864,100.0,140514.1573,885430.9829
2019-08-15,111023,284,99.921,100.0,60870.6206,241919.7347
2019-08-15,112116,274,100.0,99.6767,66797.4893,663708.1697
2019-08-15,112100,251,99.8448,99.863,204384.7202,1541209.0029
2019-08-15,111025,296,99.8901,100.0,1820723.3399,1357855.9514
2019-08-15,111203,314,99.8305,99.9747,47044.6146,618588.7619
2019-08-15,111216,269,99.9873,99.9763,544626.2931,5986816.9264
2019-08-15,111195,252,99.8867,99.9268,204895.447,2598769.8896
2019-08-15,111030,231,99.9558,100.0,203354.0106,2386020.9673
2019-08-15,111424,309,99.5976,80.3059,1032678.9188,7225918.7804
2019-08-15,112097,286,99.8941,99.875,57839.157,358737.6831
2019-08-15,112139,317,99.6671,99.9247,133739.389,1816079.5954
2019-08-15,111389,313,100.0,99.9298,67026.1499,696638.2198
2019-08-15,111203,314,98.8755,99.4891,854769.5481,7798445.0162
2019-08-15,111187,276,99.8479,100.0,81392.4684,435739.4515
2019-08-15,112073,285,99.9781,99.9619,179166.1012,1164580.7729
2019-08-15,111639,234,99.6001,99.7656,203344.0015,1530140.2994
2019-08-15,112087,310,99.8549,99.3615,996435.4098,9316297.5262
2019-08-15,111012,323,99.5726,99.5352,1407216.6572,4528978.3666
2019-08-15,111063,243,99.7083,99.8196,381985.3759,5386444.0091
2019-08-15,112081,294,99.8262,99.9718,1056616.6215,469857.4553
2019-08-15,112091,257,99.9623,100.0,141164.6215,865758.0385
2019-08-15,111056,280,99.8753,99.862,168831.0526,2348021.0841
2019-08-15,112103,271,99.9097,99.3939,234924.0615,2171836.301
2019-08-15,111008,241,99.8903,99.9732,312758.1117,1713477.0676
2019-08-15,111404,320,100.0,99.9227,45110.7136,317225.7994
2019-08-15,111202,316,99.9232,99.9768,207337.8126,306342.102
2019-08-15,111200,297,99.8204,99.8743,244696.9733,1992108.9036
2019-08-15,111150,272,99.7739,99.9601,280531.2217,5594497.6456
2019-08-15,111560,327,99.9808,100.0,130543.6059,1776715.5326
2019-08-15,111427,253,99.9632,99.9823,125113.7841,1187180.0954
2019-08-15,111434,239,99.9013,99.8728,270373.5457,1676689.8596
2019-08-15,111195,252,99.8686,100.0,98000.0284,1645890.3331
2019-08-15,111138,268,99.8479,100.0,79054.9978,1100916.5683
2019-08-15,112119,264,99.5659,99.911,81251.2977,863375.9328
2019-08-15,111653,304,99.8017,99.9785,326850.4187,1555835.4767
2019-08-15,111068,319,99.971,100.0,190524.0307,1264706.147
2019-08-15,111215,232,100.0,100.0,90817.1912,1522043.3538
2019-08-15,111213,293,99.9821,99.9106,155200.2608,1048206.7135
2019-08-15,111120,247,99.7176,99.7964,1033615.0604,8978931.9763
2019-08-15,111434,239,99.9081,99.8704,551599.9136,3755204.5566
2019-08-15,112117,233,99.9324,100.0,491607.151,5802522.1841
2019-08-15,111418,250,99.9538,100.0,77673.9092,391267.4178
2019-08-15,111088,266,99.8488,99.8607,656595.8231,5402740.338
2019-08-15,111146,287,99.9364,100.0,54169.9153,697647.7079
2019-08-15,112097,286,99.8986,99.9676,94934.3016,456604.8687
2019-08-15,111151,312,99.8356,99.9714,178460.4734,1481895.6049
2019-08-15,111138,268,99.8181,100.0,60408.7087,460293.9099
2019-08-15,111094,258,98.708,99.1186,45743.6721,697797.8341
2019-08-15,111117,275,99.5871,99.9399,63931.3775,1108192.4971
2019-08-15,112100,251,99.7525,99.685,99848.4678,204127.3081
2019-08-15,111056,280,99.8208,99.8539,729729.5016,5825287.8275
2019-08-15,112110,322,99.9183,99.9863,510397.7261,4617195.673
2019-08-15,111047,291,99.9768,99.9077,400044.564,3652809.2156
2019-08-15,111403,245,99.8841,99.872,116064.9824,1518001.9929
2019-08-15,111094,258,99.8508,99.9475,561200.8784,3897458.9466
2019-08-15,111886,308,99.9084,99.9724,86072.1324,662393.5095
2019-08-15,111158,318,99.7327,99.9642,188372.1558,1302286.1642
2019-08-15,112087,310,99.7221,99.7389,960437.2733,8718486.3851
2019-08-15,111202,316,99.9484,99.9003,56658.9607,315991.9742
2019-08-15,111114,242,100.0,99.7361,810751.1181,7950575.5696
2019-08-15,111114,242,99.9739,99.9597,425426.0396,2751821.7618
2019-08-15,111055,260,99.9113,99.819,2413100.7063,9573208.2931
2019-08-15,111427,253,99.7337,99.9006,144892.485,1189778.1835
2019-08-15,111180,305,99.9457,99.9474,221322.6432,925585.259
2019-08-15,111117,275,100.0,100.0,50946.1213,274217.0021
2019-08-15,111063,243,99.081,99.9822,190531.1339,2363785.7814
2019-08-15,111187,276,99.9485,100.0,78901.6168,678640.7855
2019-08-15,111030,231,99.9246,99.9415,112638.5984,1253979.958
2019-08-15,111146,287,99.7096,99.9597,30937.6206,232585.8364
2019-08-15,111146,287,99.9923,100.0,126295.8258,1288841.9294
2019-08-15,111047,291,99.9762,99.9852,196937.4782,2382179.362
2019-08-15,111005,298,99.9162,99.9333,198877.694,1052547.9252
2019-08-15,112119,264,99.8048,99.8736,477629.2978,7966833.8053
2019-08-15,112139,317,99.8403,99.9277,121306.5483,395916.9175
2019-08-15,111639,234,99.8891,99.7363,1036460.1387,7402019.1703
2019-08-15,111014,311,,,,
2019-08-15,111639,234,99.9565,99.9326,287970.041,3139546.8804
2019-08-15,111195,252,99.9083,99.9715,77218.972,558108.4903
2019-08-15,111124,270,99.8311,99.9569,895258.4036,1666993.1488
2019-08-15,111886,308,99.8511,99.8842,97362.195,948411.7021
2019-08-15,111173,255,99.935,99.9883,106316.2935,1414885.0504
2019-08-15,111215,232,99.9269,99.8663,59273.5581,497320.3116
2019-08-15,111088,266,99.837,99.875,518132.8745,6302917.8674
2019-08-15,111114,242,99.9531,99.9827,254014.6589,3437548.4413
2019-08-15,111175,306,99.8822,100.0,42702.7278,546050.9268
2019-08-15,111560,327,99.9527,97.9871,188409.4856,2158724.8158
2019-08-15,112124,254,99.8675,99.7115,194755.3909,1029817.0479
2019-08-15,111645,300,99.6161,99.937,473911.6113,3286990.3624
2019-08-15,111150,272,99.6499,99.923,276199.9399,1462809.8578
2019-08-15,111008,241,99.9768,99.9443,1351180.1604,6371187.102
2019-08-15,112089,299,99.3668,99.9012,126145.9802,2317706.5575
2019-08-15,112089,299,99.3332,99.8885,153553.5507,1576740.6112
2019-08-15,111645,300,99.6956,99.8661,95398.1469,1424672.0941
2019-08-15,111213,293,99.9878,99.9642,86448.0394,1441992.9562
2019-08-15,111041,302,99.6848,99.8881,155671.9888,1151579.4339
2019-08-15,111131,246,100.0,99.7619,44840.9252,341938.0088
2019-08-15,111179,283,99.9451,99.9042,190258.9979,2828160.4135
2019-08-15,112080,295,99.6434,99.6668,1368536.7705,8777488.1793
2019-08-15,112091,257,99.9551,99.9192,501609.0771,628408.2496
2019-08-15,111023,284,98.848,99.9536,83046.0628,663357.4528
2019-08-15,112124,254,100.0,99.9767,104951.2609,1125719.1939
2019-08-15,111150,272,99.9737,99.8001,1506841.8328,5973510.4111
2019-08-15,111219,278,99.9615,100.0,150494.078,2821097.4662
2019-08-15,111425,282,100.0,100.0,72428.629,692266.9951
2019-08-15,111190,237,100.0,99.9577,368150.5132,5513385.6644
2019-08-15,112099,281,100.0,99.8915,30382.4267,398173.1979
2019-08-15,111132,326,99.9685,100.0,44115.7265,396705.9618
2019-08-15,111180,305,99.9104,99.9087,155741.3925,1493091.4391
2019-08-15,111389,313,99.9523,99.9652,181120.4503,3213341.0576
2019-08-15,112089,299,99.9604,99.9512,188847.5028,2810821.0711
2019-08-15,112116,274,99.9778,99.7894,108623.8038,1092689.3364
2019-08-15,111425,282,98.3825,99.5281,275450.5954,2974641.4539
2019-08-16,112123,167,99.904,99.9744,246400.926,2918801.0284
2019-08-16,111631,229,99.7259,99.9153,131236.9579,410262.9564
2019-08-16,111099,4,100.0,100.0,192357.1608,1350195.2316
2019-08-16,111127,110,99.8378,99.8209,188405.5947,2085223.4934
2019-08-16,112113,164,99.4938,99.0561,330002.5669,2171089.0316
2019-08-16,111397,153,99.8674,99.6924,1407044.0443,9822226.9293
2019-08-16,111140,18,99.8179,99.5916,221305.6793,5512807.4172
2019-08-16,111171,175,98.6661,99.9173,148546.6227,835150.2613
2019-08-16,111104,56,99.7588,99.9493,238328.7837,1535415.5022
2019-08-16,111139,131,99.941,95.0341,490361.8886,2158572.0801
2019-08-16,111040,141,100.0,99.8607,44427.1404,674367.0744
2019-08-16,112122,55,99.8304,99.9695,883363.8465,1606857.3754
2019-08-16,111024,149,99.6831,99.9261,120815.4865,1231124.112
2019-08-16,111220,1,99.6089,99.8116,130943.1025,2216995.5778
2019-08-16,111217,170,99.6747,99.0056,179660.4924,2284446.5278
2019-08-16,111396,91,99.8516,100.0,58011.1139,448944.1132
2019-08-16,111011,127,99.9437,99.9433,199599.1887,1002190.7829
2019-08-16,111152,17,99.8973,99.6472,54909.8965,659524.0255
2019-08-16,111204,207,98.5821,99.8514,52590.0706,368014.4289
2019-08-16,112083,107,99.8946,100.0,32084.4675,323904.9112
2019-08-16,112082,92,99.8175,99.8897,476547.1007,4777821.2173
2019-08-16,112108,166,99.9653,99.9336,387152.4212,4360670.4379
2019-08-16,222642,222,99.7438,99.8689,163994.4712,620757.1799
2019-08-16,112115,64,100.0,99.9755,44933.1717,553706.7984
2019-08-16,111053,225,99.7936,99.9179,303422.5673,2687308.0106
2019-08-16,111111,44,99.7222,100.0,42503.9274,2107949.1669
2019-08-16,111192,187,99.8082,100.0,76167.6953,623423.5313
2019-08-16,111032,15,99.98,99.9492,254225.0785,3195024.6123
2019-08-16,111221,47,99.8964,99.9443,660106.6659,6494660.2866
2019-08-16,111142,140,99.8715,99.9525,55238.4479,714132.5406
2019-08-16,111028,29,99.9238,99.922,707161.3196,5374428.8872
2019-08-16,111412,203,99.8657,99.9737,253557.5967,4638287.5369
2019-08-16,111027,20,99.3832,100.0,16699.163,129086.7277
2019-08-16,111220,1,99.8276,99.9421,99410.7919,895012.5629
2019-08-16,111051,212,99.8993,99.9488,901638.2566,6670337.5734
2019-08-16,111822,178,99.9646,99.9491,37244.5694,242787.8862
2019-08-16,111206,196,99.726,100.0,21521.7093,165091.7377
2019-08-16,111017,99,99.7153,99.2434,524500.2718,8065045.08
2019-08-16,112076,94,99.5864,99.9785,60750.3525,539942.5213
2019-08-16,111021,122,99.8011,99.8155,1386445.0749,11277863.3627
2019-08-16,111214,12,98.9757,99.9466,266582.4275,1905652.1944
2019-08-16,111049,72,99.8609,99.9347,217236.3682,1820633.3235
2019-08-16,111223,11,99.9534,99.9556,124707.2522,1564671.0317
2019-08-16,111883,57,99.9131,99.9286,377802.182,1710992.5293
2019-08-16,111866,98,99.9757,99.9767,88379.8736,514717.3769
2019-08-16,112072,54,99.9817,99.8255,147219.8549,1402441.0256
2019-08-16,112121,189,99.8273,99.8832,208714.3819,3282232.729
2019-08-16,111269,43,99.9152,99.9443,58184.7441,573421.0671
2019-08-16,111269,43,99.8739,100.0,40357.424,1253399.0294
2019-08-16,111419,26,99.928,100.0,65010.0513,1023413.5557
2019-08-16,111127,110,99.9642,99.9194,97197.3527,1234759.0992
2019-08-16,111099,4,99.4558,99.6223,421037.2632,7513133.0091
2019-08-16,111422,42,99.3312,99.8306,360144.0176,4365061.5652
2019-08-16,111172,208,99.9076,100.0,51144.6271,424159.5311
2019-08-16,111003,136,99.9871,99.9811,36964.0042,402085.8164
2019-08-16,111210,204,99.8821,100.0,47092.1865,569827.313
2019-08-16,111276,16,99.9313,99.9283,112060.3791,859682.9963
2019-08-16,111028,29,99.6937,99.8008,174394.4891,2409325.1248
2019-08-16,115001,173,100.0,100.0,70125.7813,1445056.2155
2019-08-16,111388,171,99.8659,99.81,696411.9704,6755023.0204
2019-08-16,111033,67,99.933,99.8559,291962.1763,2098650.2579
2019-08-16,112082,92,99.9427,100.0,68029.328,955213.9683
2019-08-16,111009,7,99.8948,99.9135,130472.1321,1734771.0898
2019-08-16,111169,194,99.6416,99.8491,229340.1267,2537172.9391
2019-08-16,111883,57,99.8201,99.8572,111216.6199,459199.3458
2019-08-16,111069,218,99.7344,99.8915,79140.4912,394834.8042
2019-08-16,111277,35,99.6533,99.8304,103208.996,886999.6522
2019-08-16,111423,221,99.9363,100.0,1751606.1373,7354420.9796
2019-08-16,111144,206,99.6495,99.9332,64466.7005,644477.1668
2019-08-16,111430,86,99.9726,99.9771,72122.5495,1375970.5364
2019-08-16,111144,206,99.8724,99.8576,68926.884,479861.8193
2019-08-16,111122,96,99.7598,99.9178,104998.4453,1392231.4272
2019-08-16,111231,223,99.955,99.8746,33042.5545,510537.9755
2019-08-16,111053,225,99.8669,99.7941,77120.2212,726801.9836
2019-08-16,112122,55,99.917,99.8828,199005.1646,1339864.503
2019-08-16,111009,7,99.873,99.9006,138488.1418,1520016.6788
2019-08-16,111406,33,99.9797,99.928,465993.0844,7584515.7821
2019-08-16,112078,60,99.4543,100.0,44725.9529,564536.5821
2019-08-16,111004,81,99.7796,99.9641,94066.6494,1326086.9953
2019-08-16,111017,99,99.8801,84.0531,702333.4256,7932145.1696
2019-08-16,111049,72,99.741,99.9342,53164.6493,504544.1887
2019-08-16,112086,80,99.7207,99.6942,892409.6431,11978706.3788
2019-08-16,111013,213,99.4259,99.8391,491429.3152,4829974.9495
2019-08-16,111112,227,99.9516,99.9321,353830.2134,3073328.6772
2019-08-16,111029,9,99.9003,99.9826,83327.6308,892147.6143
2019-08-16,112074,152,99.9482,100.0,87825.3131,870615.3139
2019-08-16,112076,94,99.8559,99.9672,58031.8462,540648.0124
2019-08-16,111145,46,100.0,99.9148,195742.2632,3186602.8896
2019-08-16,111135,154,99.9123,95.6297,1649350.8852,15971937.8743
2019-08-16,111631,229,99.871,100.0,98135.6684,1169819.6466
2019-08-16,111422,42,99.2743,99.9238,35493.6412,256491.3812
2019-08-16,111618,124,98.0341,98.2741,195663.9067,2319877.126
2019-08-16,111656,53,99.9629,99.8201,306049.942,2706446.2884
2019-08-16,112114,65,99.9517,100.0,169758.1539,3506687.1701
2019-08-16,111057,76,99.7505,99.7579,866567.4754,15193811.4751
2019-08-16,111193,104,99.4656,99.9725,153912.5148,803863.7438
2019-08-16,111003,136,99.6494,99.8149,370788.9272,2587607.4495
2019-08-16,111091,143,99.1091,99.6903,5605425.7023,4632710.0604
2019-08-16,111092,197,99.9611,99.9791,1497159.0342,5234040.5008
2019-08-16,111884,185,98.0863,98.4891,276971.8653,3415920.1648
2019-08-16,111075,125,99.6711,99.9053,247101.8333,1649417.0414
2019-08-16,111429,135,99.6979,100.0,25411.3644,432099.4849
2019-08-16,111224,202,99.8475,99.8709,65704.6766,524170.8364
2019-08-16,111167,10,99.7881,99.9183,46110.4035,313248.1275
2019-08-16,112264,24,100.0,100.0,17994.1497,232254.5661
2019-08-16,111420,14,99.8533,99.8954,418349.0058,3864673.0728
2019-08-16,111395,111,99.8878,99.7485,65009.5225,358275.3585
2019-08-16,111188,179,99.7073,99.874,265815.1876,3209404.1608
2019-08-16,112102,89,99.9706,99.9545,32493.6469,588760.3967
2019-08-16,111177,84,99.9403,98.6507,88573.7207,791566.8378
2019-08-16,111206,196,99.1672,99.7887,261921.1143,2295187.1338
2019-08-16,112092,157,99.9666,99.8666,120854.6715,1435885.6905
2019-08-16,112069,119,99.9867,99.9734,1115243.4227,7407788.092
2019-08-16,111168,165,99.7046,99.9743,175681.4931,3612558.2905
2019-08-16,112111,163,99.9274,99.964,83134.0327,769759.3475
2019-08-16,111043,71,99.7789,99.6903,693586.5459,7038757.5489
2019-08-16,111271,123,97.7878,98.5125,694639.3936,5940404.0123
2019-08-16,111045,116,99.8441,99.8404,222372.9949,1700845.9957
2019-08-16,111417,85,99.4715,99.817,453596.8447,4823982.7316
2019-08-16,111105,114,98.7747,99.8379,337701.1558,1931467.8032
2019-08-16,111276,16,99.9847,99.8714,163183.0622,1918566.5372
2019-08-16,111054,21,99.7258,99.7469,687736.089,10168029.4365
2019-08-16,111885,115,99.8575,99.8002,109079.5378,926006.2922
2019-08-16,111043,71,99.8419,99.9064,319897.9566,2096060.7245
2019-08-16,111169,194,99.4263,99.4491,353277.2281,4057364.7097
2019-08-16,111218,191,99.0651,99.9136,376910.3237,3975590.6371
2019-08-16,115001,173,100.0,99.6337,13367.2254,111700.0815
2019-08-16,112266,118,100.0,100.0,25684.2234,124142.5084
2019-08-16,111388,171,99.78,99.7688,529950.9046,8332488.9606
2019-08-16,111109,13,99.7661,100.0,184935.0569,463517.2863
2019-08-16,111002,134,99.8539,99.7525,78784.2892,1295620.6714
2019-08-16,117103,169,99.8197,99.9129,419924.9802,2238147.4383
2019-08-16,111214,12,99.9703,99.9652,198282.4533,1838264.2215
2019-08-16,111656,53,99.9704,99.8722,758075.0209,6302024.9324
2019-08-16,111277,35,99.6138,99.6896,453633.8728,2975527.7162
2019-08-16,111028,29,99.6534,99.7367,224265.5879,2037562.1285
2019-08-16,111406,33,99.8721,99.5936,1473229.7059,9969254.8031
2019-08-16,111035,210,100.0,99.89,2005801.2765,5190860.0508
2019-08-16,111417,85,99.8575,99.8309,1144097.2008,7945625.9238
2019-08-16,111071,184,99.8717,99.8292,174759.0021,1484586.1245
2019-08-16,111082,180,99.7907,99.9047,1680398.5699,2008138.2524
2019-08-16,111214,12,99.9247,99.9416,303084.6263,9568691.2353
2019-08-16,111019,32,99.8947,99.9544,583088.9988,2957483.3103
2019-08-16,111558,192,99.6631,99.7479,111892.149,1469828.6492
2019-08-16,111160,117,99.8639,99.9871,223834.2036,5682580.099
2019-08-16,112095,61,99.6881,99.5601,444279.3659,5563302.0835
2019-08-16,112071,82,99.7959,100.0,70922.5977,806190.054
2019-08-16,112104,142,99.3991,99.5338,462081.21,4435990.8018
2019-08-16,111118,199,99.834,99.9511,95435.374,1480523.3969
2019-08-16,112108,166,99.9528,99.8745,658146.6673,2458075.0363
2019-08-16,112092,157,99.897,100.0,23723.1453,225501.8646
2019-08-16,111687,52,99.9576,99.9431,44043.3941,427764.9498
2019-08-16,111081,108,99.8828,100.0,268066.8651,677358.8548
2019-08-16,111395,111,99.8532,100.0,50725.3076,658316.7655
2019-08-16,111123,214,99.9629,99.9794,277907.0171,4441886.1284
2019-08-16,111430,86,99.8329,98.5974,342070.9092,3434467.7985
2019-08-16,111105,114,99.4745,99.3638,363196.5879,3525027.9106
2019-08-16,111108,68,99.872,99.8515,162906.9984,1433608.3266
2019-08-16,111193,104,98.3405,99.8305,113791.526,1511465.6547
2019-08-16,111052,28,99.9824,99.932,430199.419,3397774.364
2019-08-16,112106,59,99.7497,99.6614,867702.3749,6887684.3308
2019-08-16,111109,13,99.9874,99.9244,112559.4256,796749.3223
2019-08-16,111267,5,99.9098,99.8903,80307.8103,958880.6904
2019-08-16,112105,93,99.664,99.813,981152.4462,5613696.4208
2019-08-16,112113,164,99.7392,99.8992,504438.5421,6857696.9988
2019-08-16,111174,177,99.7596,100.0,60115.5119,1417900.745
2019-08-16,111096,148,99.8442,99.8767,535466.0098,5382994.9652
2019-08-16,111127,110,99.8097,99.9306,114620.9401,1106465.9347
2019-08-16,111174,177,99.8586,99.968,118775.2032,1248193.0208
2019-08-16,111192,187,99.8876,99.9002,135451.8546,1042138.8631
2019-08-16,111278,31,98.9407,99.858,474631.3173,10025869.3632
2019-08-16,111052,28,99.9833,99.9719,439518.5349,1723333.8357
2019-08-16,111087,145,99.9795,99.9428,51578.1859,304616.8942
2019-08-16,111226,105,99.9306,99.1749,93738.6888,1619491.7976
2019-08-16,111274,30,99.9295,100.0,66970.2521,1276503.488
